"Section","QueryId","SchemaName","TableName","ColumnName","OrdinalPosition","DataType","MaxLength","NumericPrecision","NumericScale","DateTimePrecision","Nullable","ObjectType","ApproxRowCount","ConstraintName","ConstraintType","KeyOrdinal","ReferencedSchema","ReferencedTable","ReferencedColumn","IndexName","IsUnique","IsPrimaryKey","Finding","Error"
"ColumnInventory","Q03","dbo","SearchNoDiacritics","EmailAddress2","4","nvarchar","60","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","CellPhone","5","nvarchar","20","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","HomePhone","6","nvarchar","20","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","WorkPhone","7","nvarchar","20","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","BirthMonth","8","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","BirthDay","9","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","BirthYear","10","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","DeceasedDate","11","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","LastName","12","varchar","30","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","FirstName","13","varchar","30","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","NickName","14","varchar","30","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","MiddleName","15","varchar","30","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","MaidenName","16","varchar","30","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SearchNoDiacritics","FirstName2","17","varchar","30","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SecurityCodes","Id","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SecurityCodes","Code","2","char","4","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SecurityCodes","DateUsed","3","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","SermonId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","SermonSeriesId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","SermonName","3","nvarchar","100","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","Scripture","4","nvarchar","100","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","SermonDate","5","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","ResourceLink","6","nvarchar","250","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Sermon","SermonDescription","7","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonNote","SermonNoteId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonNote","SermonId","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonNote","PeopleId","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonNote","Notes","4","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonSeries","SermonSeriesId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonSeries","SeriesName","2","nvarchar","100","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonSeries","SeriesDescription","3","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SermonSeries","Scripture","4","nvarchar","100","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SessionValues","SessionId","1","nvarchar","88","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SessionValues","Name","2","nvarchar","88","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SessionValues","Value","3","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SessionValues","CreatedDate","4","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Setting","Id","1","nvarchar","50","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Setting","Setting","2","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","Setting","System","3","bit","","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingCategory","SettingCategoryId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingCategory","Name","2","nvarchar","50","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingCategory","SettingTypeId","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingCategory","DisplayOrder","4","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","SettingId","1","nvarchar","50","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","DisplayName","2","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","Description","3","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","DataType","4","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","SettingCategoryId","5","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","DefaultValue","6","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","Options","7","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","System","8","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","DisplayOrder","9","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","HashedValue","10","bit","","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingMetadata","Hidden","11","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingType","SettingTypeId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingType","Name","2","nvarchar","50","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingType","DisplayOrder","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SettingType","ApplicationType","4","tinyint","","3","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureRequestWebhookLog","Id","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureRequestWebhookLog","Curl","2","nvarchar","-1","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureRequestWebhookLog","Incoming","3","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureRequestWebhookLog","CreatedDate","4","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureRequestWebhookLog","Error","5","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureRequestWebhookLog","Params","6","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","TemplateId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","ExternalId","2","nvarchar","100","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","Title","3","nvarchar","-1","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","SignerRoles","4","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","IsDeleted","5","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","Subject","6","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","Message","7","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SignatureTemplates","ExpirationDays","8","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupMembers","ID","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupMembers","GroupID","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupMembers","UserID","3","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupMembers","ReceiveNotifications","4","bit","","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","ID","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","Name","2","nvarchar","50","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","Description","3","nvarchar","-1","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","SystemFlag","4","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","IsDeleted","5","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","ReplyWords","6","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","GroupType","7","nvarchar","30","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","ExternalId","8","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","ExternalId2","9","nvarchar","-1","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","OneTimeCodeFlag","10","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","ModifiedDate","11","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroups","isDisabled","12","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupSubscriptions","ToPeopleId","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupSubscriptions","FromGroup","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupSubscriptions","Date","3","datetime","","","","3","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupSubscriptions","IsSubscribed","4","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSGroupSubscriptions","IsOptedOut","5","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","ID","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","ListID","2","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","PeopleID","3","int","","10","0","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","Sent","4","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","Number","5","nvarchar","25","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","NoNumber","6","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","NoOptIn","7","bit","","","","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","ResultStatus","8","nvarchar","50","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","ErrorMessage","9","nvarchar","300","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSItems","PbtReferenceId","10","nvarchar","36","","","","YES","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSList","ID","1","int","","10","0","","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSList","Created","2","datetime","","","","3","NO","","","","","","","","","","","","",""
"ColumnInventory","Q03","dbo","SMSList","SenderID","3","int","","10","0","","YES","","","","","","","","","","","","",""
